unique_id,ds,cutoff,y,Naive,WindowAverage,RWD,AutoARIMA,AutoETS,SeasonalNaive,SeasWA
store_36,2015-03-02,2015-01-26,43220.0,42067.0,40106.083333333336,42081.15887850467,44015.0881435934,37412.787889073545,41257.0,
store_36,2015-03-09,2015-01-26,34510.0,42067.0,40106.083333333336,42083.990654205605,33942.75019736904,37412.787889073545,34284.0,
store_36,2015-03-16,2015-01-26,44871.0,42067.0,40106.083333333336,42086.82242990654,43500.86292911017,37412.787889073545,41509.0,
store_36,2015-03-23,2015-01-26,35999.0,42067.0,40106.083333333336,42089.654205607476,33733.28667672644,37412.787889073545,33205.0,
store_36,2015-03-02,2015-02-23,43220.0,36070.0,38370.75,36018.7027027027,43166.362665418426,37447.939692391,41257.0,
store_36,2015-03-09,2015-02-23,34510.0,36070.0,38370.75,35967.40540540541,34386.78145766127,37447.939692391,34284.0,
store_36,2015-03-16,2015-02-23,44871.0,36070.0,38370.75,35916.10810810811,44254.48626616546,37447.939692391,41509.0,
store_36,2015-03-23,2015-02-23,35999.0,36070.0,38370.75,35864.81081081081,34852.60073204222,37447.939692391,33205.0,
store_36,2015-03-30,2015-02-23,41838.0,36070.0,38370.75,35813.51351351351,39623.53371737611,37447.939692391,44642.0,
store_36,2015-04-06,2015-02-23,30106.0,36070.0,38370.75,35762.21621621621,28926.064298237034,37447.939692391,35161.0,
store_36,2015-04-13,2015-02-23,45548.0,36070.0,38370.75,35710.91891891892,44843.34358354582,37447.939692391,39355.0,
store_36,2015-04-20,2015-02-23,33950.0,36070.0,38370.75,35659.62162162162,33937.65361858568,37447.939692391,27260.0,
store_36,2015-03-30,2015-03-23,41838.0,35999.0,39394.583333333336,35948.86956521739,40243.30522524161,37520.7991291728,44642.0,
store_36,2015-04-06,2015-03-23,30106.0,35999.0,39394.583333333336,35898.739130434784,29366.665741480276,37520.7991291728,35161.0,
store_36,2015-04-13,2015-03-23,45548.0,35999.0,39394.583333333336,35848.608695652176,44959.16807830156,37520.7991291728,39355.0,
store_36,2015-04-20,2015-03-23,33950.0,35999.0,39394.583333333336,35798.47826086957,34182.95116852361,37520.7991291728,27260.0,
store_36,2015-04-27,2015-03-23,39856.0,35999.0,39394.583333333336,35748.34782608696,38779.14448474815,37520.7991291728,40055.0,
store_36,2015-05-04,2015-03-23,44911.0,35999.0,39394.583333333336,35698.217391304344,44343.92873398437,37520.7991291728,43441.0,
store_36,2015-05-11,2015-03-23,32464.0,35999.0,39394.583333333336,35648.086956521736,32044.980727034243,37520.7991291728,32598.0,
store_36,2015-05-18,2015-03-23,44945.0,35999.0,39394.583333333336,35597.95652173913,43435.458505915594,37520.7991291728,42031.0,
store_36,2015-04-27,2015-04-20,39856.0,33950.0,38734.083333333336,33884.336134453784,39258.58886892408,37534.19169957069,40055.0,
store_36,2015-05-04,2015-04-20,44911.0,33950.0,38734.083333333336,33818.67226890756,44808.76558881223,37534.19169957069,43441.0,
store_36,2015-05-11,2015-04-20,32464.0,33950.0,38734.083333333336,33753.008403361346,32398.944170285216,37534.19169957069,32598.0,
store_36,2015-05-18,2015-04-20,44945.0,33950.0,38734.083333333336,33687.34453781512,43960.14437125531,37534.19169957069,42031.0,
store_36,2015-05-25,2015-04-20,30927.0,33950.0,38734.083333333336,33621.68067226891,31550.772110507245,37534.19169957069,30438.0,
store_36,2015-06-01,2015-04-20,40333.0,33950.0,38734.083333333336,33556.01680672269,40892.56041077098,37534.19169957069,45667.0,
store_36,2015-06-08,2015-04-20,35399.0,33950.0,38734.083333333336,33490.35294117647,35244.75845520881,37534.19169957069,29729.0,
store_36,2015-06-15,2015-04-20,44136.0,33950.0,38734.083333333336,33424.68907563025,43604.5380047459,37534.19169957069,37589.0,
store_36,2015-05-25,2015-05-18,30927.0,44945.0,39351.5,44970.86178861788,32209.258246077985,37637.28210742845,30438.0,
store_36,2015-06-01,2015-05-18,40333.0,44945.0,39351.5,44996.723577235774,41518.93220530129,37637.28210742845,45667.0,
store_36,2015-06-08,2015-05-18,35399.0,44945.0,39351.5,45022.58536585366,35646.4110745524,37637.28210742845,29729.0,
store_36,2015-06-15,2015-05-18,44136.0,44945.0,39351.5,45048.44715447154,44237.56759558507,37637.28210742845,37589.0,
store_36,2015-06-22,2015-05-18,36111.0,44945.0,39351.5,45074.30894308943,35997.88751857423,37637.28210742845,31990.0,
store_36,2015-06-29,2015-05-18,46119.0,44945.0,39351.5,45100.170731707316,45519.907779945825,37637.28210742845,44987.0,
store_36,2015-07-06,2015-05-18,34649.0,44945.0,39351.5,45126.03252032521,34660.143137044346,37637.28210742845,32108.0,
store_36,2015-07-13,2015-05-18,42543.0,44945.0,39351.5,45151.89430894309,41620.91486465587,37637.28210742845,41755.0,
store_37,2015-02-02,2015-01-26,47579.0,50547.0,46558.416666666664,50629.2523364486,47081.91563542094,44583.32941854137,45366.0,
store_37,2015-02-09,2015-01-26,34482.0,50547.0,46558.416666666664,50711.504672897194,35913.877468739025,44667.58457542174,33549.0,
store_37,2015-02-16,2015-01-26,44885.0,50547.0,46558.416666666664,50793.7570093458,47023.135847261496,44751.8397323021,42162.0,
store_37,2015-02-23,2015-01-26,34034.0,50547.0,46558.416666666664,50876.009345794395,34885.23117594837,44836.09488918247,31337.0,
store_37,2015-03-02,2015-01-26,47939.0,50547.0,46558.416666666664,50958.26168224299,49682.921261477284,44920.350046062835,45705.0,
store_37,2015-03-09,2015-01-26,36081.0,50547.0,46558.416666666664,51040.51401869159,35546.503792742355,45004.6052029432,30641.0,
store_37,2015-03-16,2015-01-26,45765.0,50547.0,46558.416666666664,51122.766355140186,46788.01669462363,45088.860359823564,42928.0,
store_37,2015-03-23,2015-01-26,37030.0,50547.0,46558.416666666664,51205.01869158878,36442.895562174206,45173.11551670393,34259.0,
store_37,2015-03-02,2015-02-23,47939.0,34034.0,43367.416666666664,33964.52252252252,49092.12354314572,44360.70939696905,45705.0,
store_37,2015-03-09,2015-02-23,36081.0,34034.0,43367.416666666664,33895.045045045044,35049.741375378944,44437.268663359675,30641.0,
store_37,2015-03-16,2015-02-23,45765.0,34034.0,43367.416666666664,33825.56756756757,46118.105069355806,44513.8279297503,42928.0,
store_37,2015-03-23,2015-02-23,37030.0,34034.0,43367.416666666664,33756.09009009009,35970.6303444205,44590.38719614093,34259.0,
store_37,2015-03-30,2015-02-23,60613.0,34034.0,43367.416666666664,33686.61261261261,58076.633061845234,44666.94646253156,47020.0,
store_37,2015-04-06,2015-02-23,30905.0,34034.0,43367.416666666664,33617.13513513513,29327.206050122186,44743.50572892219,33255.0,
store_37,2015-04-13,2015-02-23,45834.0,34034.0,43367.416666666664,33547.657657657655,47273.002635405486,44820.064995312816,49165.0,
store_37,2015-04-20,2015-02-23,33065.0,34034.0,43367.416666666664,33478.18018018018,33147.57727539149,44896.624261703444,26612.0,
store_37,2015-03-30,2015-03-23,60613.0,37030.0,41935.583333333336,36988.99130434782,58302.0233595487,44274.25045796697,47020.0,
store_37,2015-04-06,2015-03-23,30905.0,37030.0,41935.583333333336,36947.98260869565,29529.94199807119,44345.27693671982,33255.0,
store_37,2015-04-13,2015-03-23,45834.0,37030.0,41935.583333333336,36906.973913043475,47154.70458296295,44416.30341547266,49165.0,
store_37,2015-04-20,2015-03-23,33065.0,37030.0,41935.583333333336,36865.965217391305,33067.244630767025,44487.32989422551,26612.0,
store_37,2015-04-27,2015-03-23,51854.0,37030.0,41935.583333333336,36824.95652173913,50031.762259188086,44558.356372978364,48588.0,
store_37,2015-05-04,2015-03-23,49082.0,37030.0,41935.583333333336,36783.94782608696,50525.70844009128,44629.382851731214,49687.0,
store_37,2015-05-11,2015-03-23,32890.0,37030.0,41935.583333333336,36742.93913043478,32830.49423765911,44700.409330484064,31078.0,
store_37,2015-05-18,2015-03-23,45739.0,37030.0,41935.583333333336,36701.93043478261,46685.28536658215,44771.435809236915,40864.0,
store_37,2015-04-27,2015-04-20,51854.0,33065.0,41517.666666666664,32992.05042016807,50143.73648575742,44466.28110318329,48588.0,
store_37,2015-05-04,2015-04-20,49082.0,33065.0,41517.666666666664,32919.100840336134,50572.80061896547,44536.552331359286,49687.0,
store_37,2015-05-11,2015-04-20,32890.0,33065.0,41517.666666666664,32846.1512605042,32995.4981343785,44606.82355953528,31078.0,
store_37,2015-05-18,2015-04-20,45739.0,33065.0,41517.666666666664,32773.20168067227,46697.44293124751,44677.09478771128,40864.0,
store_37,2015-05-25,2015-04-20,35951.0,33065.0,41517.666666666664,32700.252100840335,33646.02703469637,44747.36601588727,34744.0,
store_37,2015-06-01,2015-04-20,50692.0,33065.0,41517.666666666664,32627.302521008405,47894.464610851515,44817.63724406327,47768.0,
store_37,2015-06-08,2015-04-20,34871.0,33065.0,41517.666666666664,32554.352941176472,33641.17080904798,44887.908472239265,30687.0,
store_37,2015-06-15,2015-04-20,51283.0,33065.0,41517.666666666664,32481.40336134454,50408.210138019924,44958.17970041526,44813.0,
store_37,2015-05-25,2015-05-18,35951.0,45739.0,43066.416666666664,45771.46341463415,33800.64337909127,44728.943184349606,34744.0,
store_37,2015-06-01,2015-05-18,50692.0,45739.0,43066.416666666664,45803.92682926829,47791.42974179279,44798.930808674326,47768.0,
store_37,2015-06-08,2015-05-18,34871.0,45739.0,43066.416666666664,45836.39024390244,33592.0617091548,44868.918432999046,30687.0,
store_37,2015-06-15,2015-05-18,51283.0,45739.0,43066.416666666664,45868.85365853659,50329.123034214106,44938.906057323766,44813.0,
store_37,2015-06-22,2015-05-18,32685.0,45739.0,43066.416666666664,45901.31707317073,32036.21403582506,45008.893681648486,31330.0,
store_37,2015-06-29,2015-05-18,56521.0,45739.0,43066.416666666664,45933.78048780488,52428.762127348404,45078.881305973206,48962.0,
store_37,2015-07-06,2015-05-18,38624.0,45739.0,43066.416666666664,45966.243902439026,37866.866481507364,45148.868930297926,35152.0,
store_37,2015-07-13,2015-05-18,51519.0,45739.0,43066.416666666664,45998.70731707317,49256.645511821764,45218.856554622645,43753.0,
store_38,2015-02-02,2015-01-26,71325.0,73115.0,68276.5,73289.52336448598,73812.31496427863,68535.10968483395,70177.0,
store_38,2015-02-09,2015-01-26,54976.0,73115.0,68276.5,73464.04672897197,59808.76831874896,68709.28416909366,52415.0,
store_38,2015-02-16,2015-01-26,70695.0,73115.0,68276.5,73638.57009345795,73922.41732705956,68883.45865335337,68601.0,
store_38,2015-02-23,2015-01-26,55053.0,73115.0,68276.5,73813.09345794392,56432.295860133425,69057.63313761308,49728.0,
store_38,2015-03-02,2015-01-26,74992.0,73115.0,68276.5,73987.6168224299,76693.32679037993,69231.8076218728,69560.0,
store_38,2015-03-09,2015-01-26,54939.0,73115.0,68276.5,74162.14018691589,57368.165943771426,69405.9821061325,49993.0,
store_38,2015-03-16,2015-01-26,70946.0,73115.0,68276.5,74336.66355140187,72215.83070395497,69580.15659039222,66863.0,
store_38,2015-03-23,2015-01-26,52392.0,73115.0,68276.5,74511.18691588785,56652.50058569531,69754.33107465193,48354.0,
store_38,2015-03-02,2015-02-23,74992.0,55053.0,66312.08333333333,55058.51351351351,75329.01704800289,68497.36060624818,69560.0,
store_38,2015-03-09,2015-02-23,54939.0,55053.0,66312.08333333333,55064.02702702703,55985.1517060365,68660.77971556081,49993.0,
store_38,2015-03-16,2015-02-23,70946.0,55053.0,66312.08333333333,55069.54054054054,70869.31084657599,68824.19882487344,66863.0,
store_38,2015-03-23,2015-02-23,52392.0,55053.0,66312.08333333333,55075.05405405405,55272.32981318548,68987.61793418608,48354.0,
store_38,2015-03-30,2015-02-23,84422.0,55053.0,66312.08333333333,55080.56756756757,83450.58683747139,69151.03704349871,71822.0,
store_38,2015-04-06,2015-02-23,48732.0,55053.0,66312.08333333333,55086.08108108108,49722.34124746003,69314.45615281134,51741.0,
store_38,2015-04-13,2015-02-23,75143.0,55053.0,66312.08333333333,55091.59459459459,76681.55089597662,69477.87526212397,72922.0,
store_38,2015-04-20,2015-02-23,48201.0,55053.0,66312.08333333333,55097.10810810811,51817.88525552284,69641.2943714366,41803.0,
store_38,2015-03-30,2015-03-23,84422.0,52392.0,64536.0,52374.18260869565,80605.52203761098,65089.781415410915,71822.0,
store_38,2015-04-06,2015-03-23,48732.0,52392.0,64536.0,52356.36521739131,46870.6850989261,65125.61367845568,51741.0,
store_38,2015-04-13,2015-03-23,75143.0,52392.0,64536.0,52338.54782608696,73840.13488417047,65160.6730714997,72922.0,
store_38,2015-04-20,2015-03-23,48201.0,52392.0,64536.0,52320.73043478261,48946.61915682143,65194.97626466057,41803.0,
store_38,2015-04-27,2015-03-23,69714.0,52392.0,64536.0,52302.913043478264,68379.59593906094,65228.53956849625,66657.0,
store_38,2015-05-04,2015-03-23,76999.0,52392.0,64536.0,52285.09565217391,76027.67827666593,65261.37894176054,71839.0,
store_38,2015-05-11,2015-03-23,49380.0,52392.0,64536.0,52267.27826086956,49137.2339756585,65293.5099989911,51061.0,
store_38,2015-05-18,2015-03-23,71521.0,52392.0,64536.0,52249.46086956522,70777.57413467682,65324.94801793395,63722.0,
store_38,2015-04-27,2015-04-20,69714.0,48201.0,63484.666666666664,48148.56302521008,67584.0,65420.56943192806,66657.0,
store_38,2015-05-04,2015-04-20,76999.0,48201.0,63484.666666666664,48096.12605042017,75776.0,65457.26121586546,71839.0,
store_38,2015-05-11,2015-04-20,49380.0,48201.0,63484.666666666664,48043.68907563025,48640.0,65493.217023294135,51061.0,
store_38,2015-05-18,2015-04-20,71521.0,48201.0,63484.666666666664,47991.252100840335,70144.0,65528.451616685765,63722.0,
store_38,2015-05-25,2015-04-20,52421.0,48201.0,63484.666666666664,47938.815126050424,48640.0,65562.97946240127,51577.0,
store_38,2015-06-01,2015-04-20,75034.0,48201.0,63484.666666666664,47886.378151260506,68608.0,65596.81473663029,74245.0,
store_38,2015-06-08,2015-04-20,58703.0,48201.0,63484.666666666664,47833.94117647059,56320.0,65629.97133121152,48884.0,
store_38,2015-06-15,2015-04-20,77936.0,48201.0,63484.666666666664,47781.50420168067,73728.0,65662.46285933637,67811.0,
store_38,2015-05-25,2015-05-18,52421.0,71521.0,64781.75,71659.86178861788,50042.87546237977,65574.03558891885,51577.0,
store_38,2015-06-01,2015-05-18,75034.0,71521.0,64781.75,71798.72357723577,70110.65402255626,65607.81851086473,74245.0,
store_38,2015-06-08,2015-05-18,58703.0,71521.0,64781.75,71937.58536585367,57662.93722490501,65640.91735353625,48884.0,
store_38,2015-06-15,2015-05-18,77936.0,71521.0,64781.75,72076.44715447155,75388.78900013957,65673.3459690346,67811.0,
store_38,2015-06-22,2015-05-18,55638.0,71521.0,64781.75,72215.30894308943,55331.79938381398,65705.11792896614,52264.0,
store_38,2015-06-29,2015-05-18,82419.0,71521.0,64781.75,72354.17073170732,75917.6287411591,65736.2465301222,78434.0,
store_38,2015-07-06,2015-05-18,58917.0,71521.0,64781.75,72493.0325203252,57759.38849539962,65766.74480004387,53441.0,
store_38,2015-07-13,2015-05-18,76020.0,71521.0,64781.75,72631.89430894308,74564.06483342871,65796.62550247417,69362.0,
store_39,2015-02-02,2015-01-26,38739.0,37035.0,37390.166666666664,37010.88785046729,37057.77400672476,35100.58505055516,38732.0,
store_39,2015-02-09,2015-01-26,34573.0,37035.0,37390.166666666664,36986.77570093458,32729.618801215845,35100.58505055516,30533.0,
store_39,2015-02-16,2015-01-26,37005.0,37035.0,37390.166666666664,36962.66355140187,36236.23785058309,35100.58505055516,36558.0,
store_39,2015-02-23,2015-01-26,31463.0,37035.0,37390.166666666664,36938.55140186916,30464.537232902287,35100.58505055516,30215.0,
store_39,2015-03-02,2015-01-26,39888.0,37035.0,37390.166666666664,36914.43925233645,38429.04957733489,35100.58505055516,36384.0,
store_39,2015-03-09,2015-01-26,31975.0,37035.0,37390.166666666664,36890.32710280374,30875.51827308649,35100.58505055516,30078.0,
store_39,2015-03-16,2015-01-26,38174.0,37035.0,37390.166666666664,36866.214953271025,37942.84014220278,35100.58505055516,36609.0,
store_39,2015-03-23,2015-01-26,32243.0,37035.0,37390.166666666664,36842.102803738315,31960.042523373915,35100.58505055516,30941.0,
store_39,2015-03-02,2015-02-23,39888.0,31463.0,36130.583333333336,31389.558558558558,39717.1978843877,35097.345237150985,36384.0,
store_39,2015-03-09,2015-02-23,31975.0,31463.0,36130.583333333336,31316.117117117115,31966.430849832148,35097.345237150985,30078.0,
store_39,2015-03-16,2015-02-23,38174.0,31463.0,36130.583333333336,31242.675675675677,38906.35066604585,35097.345237150985,36609.0,
store_39,2015-03-23,2015-02-23,32243.0,31463.0,36130.583333333336,31169.234234234234,32423.45382744301,35097.345237150985,30941.0,
store_39,2015-03-30,2015-02-23,42994.0,31463.0,36130.583333333336,31095.792792792792,41245.35399091427,35097.345237150985,37984.0,
store_39,2015-04-06,2015-02-23,28553.0,31463.0,36130.583333333336,31022.35135135135,27685.97233769168,35097.345237150985,31907.0,
store_39,2015-04-13,2015-02-23,38674.0,31463.0,36130.583333333336,30948.90990990991,38375.61430494937,35097.345237150985,41222.0,
store_39,2015-04-20,2015-02-23,31198.0,31463.0,36130.583333333336,30875.46846846847,32909.96215844812,35097.345237150985,26186.0,
store_39,2015-03-30,2015-03-23,42994.0,32243.0,35555.583333333336,32178.895652173913,40992.41674801435,35118.318629704285,37984.0,
store_39,2015-04-06,2015-03-23,28553.0,32243.0,35555.583333333336,32114.791304347826,27438.321990122626,35118.318629704285,31907.0,
store_39,2015-04-13,2015-03-23,38674.0,32243.0,35555.583333333336,32050.68695652174,38119.428717719435,35118.318629704285,41222.0,
store_39,2015-04-20,2015-03-23,31198.0,32243.0,35555.583333333336,31986.58260869565,32666.428512089376,35118.318629704285,26186.0,
store_39,2015-04-27,2015-03-23,37317.0,32243.0,35555.583333333336,31922.478260869564,36318.04148946113,35118.318629704285,37674.0,
store_39,2015-05-04,2015-03-23,41595.0,32243.0,35555.583333333336,31858.373913043477,42620.03680230926,35118.318629704285,39248.0,
store_39,2015-05-11,2015-03-23,30161.0,32243.0,35555.583333333336,31794.26956521739,29551.749088655677,35118.318629704285,32062.0,
store_39,2015-05-18,2015-03-23,41653.0,32243.0,35555.583333333336,31730.165217391303,41336.25679129512,35118.318629704285,36483.0,
store_39,2015-04-27,2015-04-20,37317.0,31198.0,35456.583333333336,31127.268907563026,36085.434688324676,35126.88861223665,37674.0,
store_39,2015-05-04,2015-04-20,41595.0,31198.0,35456.583333333336,31056.537815126052,42352.445273267746,35126.88861223665,39248.0,
store_39,2015-05-11,2015-04-20,30161.0,31198.0,35456.583333333336,30985.806722689074,29263.683727157157,35126.88861223665,32062.0,
store_39,2015-05-18,2015-04-20,41653.0,31198.0,35456.583333333336,30915.0756302521,41063.96147163112,35126.88861223665,36483.0,
store_39,2015-05-25,2015-04-20,28861.0,31198.0,35456.583333333336,30844.344537815126,28276.136634422,35126.88861223665,30706.0,
store_39,2015-06-01,2015-04-20,36343.0,31198.0,35456.583333333336,30773.613445378152,35572.996056081436,35126.88861223665,42833.0,
store_39,2015-06-08,2015-04-20,33247.0,31198.0,35456.583333333336,30702.882352941175,32094.73750773589,35126.88861223665,29340.0,
store_39,2015-06-15,2015-04-20,41000.0,31198.0,35456.583333333336,30632.1512605042,39168.26116577494,35126.88861223665,34076.0,
store_39,2015-05-25,2015-05-18,28861.0,41653.0,36202.083333333336,41669.56910569106,28708.16753495713,35216.445121418525,30706.0,
store_39,2015-06-01,2015-05-18,36343.0,41653.0,36202.083333333336,41686.13821138212,35955.1558501456,35216.445121418525,42833.0,
store_39,2015-06-08,2015-05-18,33247.0,41653.0,36202.083333333336,41702.70731707317,32515.046156324926,35216.445121418525,29340.0,
store_39,2015-06-15,2015-05-18,41000.0,41653.0,36202.083333333336,41719.276422764226,39585.049086524334,35216.445121418525,34076.0,
store_39,2015-06-22,2015-05-18,31402.0,41653.0,36202.083333333336,41735.845528455284,31825.792217368595,35216.445121418525,32721.0,
store_39,2015-06-29,2015-05-18,42624.0,41653.0,36202.083333333336,41752.41463414634,41139.53669353222,35216.445121418525,39351.0,
store_39,2015-07-06,2015-05-18,34278.0,41653.0,36202.083333333336,41768.9837398374,34450.82317637248,35216.445121418525,32347.0,
store_39,2015-07-13,2015-05-18,42558.0,41653.0,36202.083333333336,41785.55284552846,42356.72981977425,35216.445121418525,39778.0,
store_4,2015-02-02,2015-01-26,40512.0,40244.0,37221.75,40316.11214953271,41931.386966494196,34531.50041183743,37550.0,
store_4,2015-02-09,2015-01-26,30663.0,40244.0,37221.75,40388.22429906542,29279.871222943264,34595.19911691275,26096.0,
store_4,2015-02-16,2015-01-26,41728.0,40244.0,37221.75,40460.33644859813,38808.408061766946,34658.897821988074,35539.0,
store_4,2015-02-23,2015-01-26,32416.0,40244.0,37221.75,40532.44859813084,29879.567067418713,34722.5965270634,25080.0,
store_4,2015-03-02,2015-01-26,42022.0,40244.0,37221.75,40604.56074766355,40804.03967351468,34786.29523213872,38390.0,
store_4,2015-03-09,2015-01-26,29513.0,40244.0,37221.75,40676.67289719626,29959.455921685774,34849.99393721404,24257.0,
store_4,2015-03-16,2015-01-26,40790.0,40244.0,37221.75,40748.785046728975,38931.775191508896,34913.69264228937,32488.0,
store_4,2015-03-23,2015-01-26,30512.0,40244.0,37221.75,40820.897196261685,29738.75189080189,34977.39134736469,25671.0,
store_4,2015-03-02,2015-02-23,42022.0,32416.0,35233.916666666664,32414.99099099099,40868.23490842481,34895.109850335175,38390.0,
store_4,2015-03-09,2015-02-23,29513.0,32416.0,35233.916666666664,32413.981981981982,30111.09820888158,34960.08020403203,24257.0,
store_4,2015-03-16,2015-02-23,40790.0,32416.0,35233.916666666664,32412.972972972973,39103.13097603509,35025.05055772888,32488.0,
store_4,2015-03-23,2015-02-23,30512.0,32416.0,35233.916666666664,32411.963963963964,29846.923389000825,35090.02091142573,25671.0,
store_4,2015-03-30,2015-02-23,42508.0,32416.0,35233.916666666664,32410.954954954956,39295.719279830264,35154.99126512258,38144.0,
store_4,2015-04-06,2015-02-23,28093.0,32416.0,35233.916666666664,32409.945945945947,26484.998104628423,35219.961618819434,26136.0,
store_4,2015-04-13,2015-02-23,43126.0,32416.0,35233.916666666664,32408.936936936938,40056.44614499852,35284.931972516286,34868.0,
store_4,2015-04-20,2015-02-23,29938.0,32416.0,35233.916666666664,32407.92792792793,29459.61911812744,35349.90232621314,19642.0,
store_4,2015-03-30,2015-03-23,42508.0,30512.0,36144.083333333336,30494.46956521739,39341.970149871035,35161.760943341396,38144.0,
store_4,2015-04-06,2015-03-23,28093.0,30512.0,36144.083333333336,30476.93913043478,26529.742753621045,35226.76871998663,26136.0,
store_4,2015-04-13,2015-03-23,43126.0,30512.0,36144.083333333336,30459.408695652175,40131.050958513486,35291.776496631865,34868.0,
store_4,2015-04-20,2015-03-23,29938.0,30512.0,36144.083333333336,30441.878260869566,29566.663280477806,35356.784273277095,19642.0,
store_4,2015-04-27,2015-03-23,41911.0,30512.0,36144.083333333336,30424.347826086956,39343.137764125844,35421.792049922326,32109.0,
store_4,2015-05-04,2015-03-23,43023.0,30512.0,36144.083333333336,30406.817391304347,41649.620563692115,35486.799826567556,36025.0,
store_4,2015-05-11,2015-03-23,26505.0,30512.0,36144.083333333336,30389.28695652174,26003.60663967108,35551.807603212794,25801.0,
store_4,2015-05-18,2015-03-23,40041.0,30512.0,36144.083333333336,30371.75652173913,38854.960539873886,35616.815379858024,33468.0,
store_4,2015-04-27,2015-04-20,41911.0,29938.0,35985.083333333336,29916.235294117647,41340.813324963085,35463.59064465869,32109.0,
store_4,2015-05-04,2015-04-20,43023.0,29938.0,35985.083333333336,29894.470588235294,42594.47566065623,35529.08988135576,36025.0,
store_4,2015-05-11,2015-04-20,26505.0,29938.0,35985.083333333336,29872.70588235294,26545.103470910883,35594.58911805283,25801.0,
store_4,2015-05-18,2015-04-20,40041.0,29938.0,35985.083333333336,29850.941176470587,40615.8315757124,35660.088354749896,33468.0,
store_4,2015-05-25,2015-04-20,29937.0,29938.0,35985.083333333336,29829.176470588234,28979.357912063075,35725.587591446965,23889.0,
store_4,2015-06-01,2015-04-20,43575.0,29938.0,35985.083333333336,29807.41176470588,43022.80816631708,35791.086828144034,38245.0,
store_4,2015-06-08,2015-04-20,31294.0,29938.0,35985.083333333336,29785.647058823528,31310.032221811864,35856.5860648411,23342.0,
store_4,2015-06-15,2015-04-20,43760.0,29938.0,35985.083333333336,29763.882352941175,41233.7313541309,35922.08530153817,35166.0,
store_4,2015-05-25,2015-05-18,29937.0,40041.0,36498.5,40102.081300813006,28815.911672537553,39116.077563845225,23889.0,
store_4,2015-06-01,2015-05-18,43575.0,40041.0,36498.5,40163.16260162602,42937.90482975983,39294.98257135963,38245.0,
store_4,2015-06-08,2015-05-18,31294.0,40041.0,36498.5,40224.243902439026,31281.706012360522,39473.88757887403,23342.0,
store_4,2015-06-15,2015-05-18,43760.0,40041.0,36498.5,40285.32520325203,41228.27026140928,39652.79258638844,35166.0,
store_4,2015-06-22,2015-05-18,29885.0,40041.0,36498.5,40346.40650406504,29643.616632800902,39831.69759390285,25604.0,
store_4,2015-06-29,2015-05-18,47414.0,40041.0,36498.5,40407.48780487805,46076.243348717806,40010.60260141725,38939.0,
store_4,2015-07-06,2015-05-18,32803.0,40041.0,36498.5,40468.56910569106,31748.888505657113,40189.50760893166,27054.0,
store_4,2015-07-13,2015-05-18,45243.0,40041.0,36498.5,40529.650406504064,42790.95019568799,40368.41261644606,35607.0,
store_40,2015-02-02,2015-01-26,53577.0,52798.0,48321.0,52806.878504672895,52112.16624413002,44700.46439193372,56669.0,
store_40,2015-02-09,2015-01-26,37501.0,52798.0,48321.0,52815.7570093458,42487.34687352064,44700.46439193372,38515.0,
store_40,2015-02-16,2015-01-26,51941.0,52798.0,48321.0,52824.63551401869,50675.97511158037,44700.46439193372,51628.0,
store_40,2015-02-23,2015-01-26,39375.0,52798.0,48321.0,52833.51401869159,40794.78289470957,44700.46439193372,38582.0,
store_40,2015-03-02,2015-01-26,56447.0,52798.0,48321.0,52842.392523364484,56890.603300338764,44700.46439193372,54036.0,
store_40,2015-03-09,2015-01-26,41399.0,52798.0,48321.0,52851.27102803739,41097.2705317772,44700.46439193372,36760.0,
store_40,2015-03-16,2015-01-26,52291.0,52798.0,48321.0,52860.14953271028,52212.210078467426,44700.46439193372,48827.0,
store_40,2015-03-23,2015-01-26,38748.0,52798.0,48321.0,52869.02803738318,38102.01919227707,44700.46439193372,37833.0,
store_40,2015-03-02,2015-02-23,56447.0,39375.0,45950.666666666664,39262.63063063063,56292.18554103842,44723.566394630354,54036.0,
store_40,2015-03-09,2015-02-23,41399.0,39375.0,45950.666666666664,39150.261261261265,40432.62983152742,44723.566394630354,36760.0,
store_40,2015-03-16,2015-02-23,52291.0,39375.0,45950.666666666664,39037.89189189189,51888.89217880683,44723.566394630354,48827.0,
store_40,2015-03-23,2015-02-23,38748.0,39375.0,45950.666666666664,38925.52252252252,37682.36737378301,44723.566394630354,37833.0,
store_40,2015-03-30,2015-02-23,59531.0,39375.0,45950.666666666664,38813.15315315315,54243.429674154024,44723.566394630354,56134.0,
store_40,2015-04-06,2015-02-23,34347.0,39375.0,45950.666666666664,38700.78378378379,34501.04464586239,44723.566394630354,38609.0,
store_40,2015-04-13,2015-02-23,54184.0,39375.0,45950.666666666664,38588.414414414416,52548.947043789376,44723.566394630354,50952.0,
store_40,2015-04-20,2015-02-23,38901.0,39375.0,45950.666666666664,38476.045045045044,38435.92773560896,44723.566394630354,30415.0,
store_40,2015-03-30,2015-03-23,59531.0,38748.0,46540.083333333336,38634.086956521736,54546.32541988687,44817.47383136813,56134.0,
store_40,2015-04-06,2015-03-23,34347.0,38748.0,46540.083333333336,38520.17391304348,35117.67962336163,44817.47383136813,38609.0,
