unique_id,ds,cutoff,y,Naive,WindowAverage,RWD,AutoARIMA,AutoETS,SeasonalNaive,SeasWA,Best-Fit,Equal-All,Equal-Best3,InverseMSE,InverseMSE-Best3
store_3,2015-02-16,2015-01-26,53665.0,54120.0,53531.583333333336,54251.63551401869,50944.0,51874.184928963914,52596.0,,50944.0,45331.057682330844,51804.72830965463,52311.83633502463,51677.55641633985
store_3,2015-02-23,2015-01-26,43722.0,54120.0,53531.583333333336,54295.51401869159,41728.0,51874.184928963914,41960.0,,41728.0,42501.32604014126,45187.3949763213,46224.72143238048,43231.759005955784
store_3,2015-03-02,2015-01-26,55831.0,54120.0,53531.583333333336,54339.392523364484,50944.0,51874.184928963914,55951.0,,50944.0,45822.880112237384,52923.06164298797,53203.50744074924,52903.11416260211
store_3,2015-03-09,2015-01-26,43026.0,54120.0,53531.583333333336,54383.27102803739,39424.0,51874.184928963914,39090.0,,39424.0,41774.71989861923,43462.72830965463,44654.19093997811,41043.23284726101
store_3,2015-03-16,2015-01-26,51179.0,54120.0,53531.583333333336,54427.14953271028,48768.0,51874.184928963914,48960.0,,48768.0,44525.84539928679,49867.3949763213,50592.99908631698,49272.55674092351
store_3,2015-03-23,2015-01-26,40970.0,54120.0,53531.583333333336,54471.02803738318,40064.0,51874.184928963914,40794.0,,40064.0,42122.1137570972,44244.06164298797,45339.31746442359,41982.39628237605
store_3,2015-03-02,2015-02-23,55831.0,43722.0,50456.583333333336,43670.62162162162,52476.737801484036,50587.65345216907,55951.0,,52476.737801484036,42409.22802980115,53005.130417884364,51424.582728346126,53481.66024766378
store_3,2015-03-09,2015-02-23,43026.0,43722.0,50456.583333333336,43619.24324324324,40598.73578284731,50587.65345216907,39090.0,,40598.73578284731,38296.316544513276,43425.46307833879,42739.02283613219,41444.62146580692
store_3,2015-03-16,2015-02-23,51179.0,43722.0,50456.583333333336,43567.86486486487,49963.081006141445,50587.65345216907,48960.0,,49963.081006141445,41036.74037950124,49836.911486103505,48676.61252591592,49684.01320274083
store_3,2015-03-23,2015-02-23,40970.0,43722.0,50456.583333333336,43516.48648648649,41236.26389015748,50587.65345216907,40794.0,,41236.26389015748,38616.141023163764,44205.97244744218,43406.30862948029,42382.56168366722
store_3,2015-03-30,2015-02-23,65356.0,43722.0,50456.583333333336,43465.10810810811,59883.98290110779,50587.65345216907,57075.0,,59883.98290110779,43598.61825638833,55848.878784425615,54345.90653248274,57557.72819477222
store_3,2015-04-06,2015-02-23,40149.0,43722.0,50456.583333333336,43413.72972972973,41228.28816401839,50587.65345216907,43059.0,,41228.28816401839,38923.893525607215,44958.313872062485,43991.0192691287,43206.00335542556
store_3,2015-04-13,2015-02-23,54900.0,43722.0,50456.583333333336,43362.35135135135,54966.44295960282,50587.65345216907,62243.0,,54966.44295960282,43619.71872806522,55932.36547059062,53943.26916903743,57012.11506268429
store_3,2015-04-20,2015-02-23,41735.0,43722.0,50456.583333333336,43310.97297297297,39721.632482323825,50587.65345216907,36703.0,,39721.632482323825,37785.977462971314,42337.42864483096,41769.71646176164,40138.632287140164
store_3,2015-03-30,2015-03-23,65356.0,40970.0,49029.75,40896.47826086957,58880.0,48816.90782362446,57075.0,,58880.0,42238.305154927715,54923.96927454148,53189.59645165255,56813.25630189845
store_3,2015-04-06,2015-03-23,40149.0,40970.0,49029.75,40822.95652173913,40192.0,48816.90782362446,43059.0,,40192.0,37555.80204933765,44022.63594120815,42821.2089658256,42445.54518807724
store_3,2015-04-13,2015-03-23,54900.0,40970.0,49029.75,40749.434782608696,53760.0,48816.90782362446,62243.0,,53760.0,42224.15608660474,54939.96927454148,52710.762766799926,56167.45571508555
store_3,2015-04-20,2015-03-23,41735.0,40970.0,49029.75,40675.913043478264,38912.0,48816.90782362446,36703.0,,38912.0,36443.938695300385,41477.302607874815,40676.853083405214,39490.33478998392
store_3,2015-04-27,2015-03-23,56267.0,40970.0,49029.75,40602.391304347824,50688.0,48816.90782362446,58212.0,,50688.0,41188.43558971032,52572.30260787482,50539.386797009196,53174.77931685976
store_3,2015-05-04,2015-03-23,58306.0,40970.0,49029.75,40528.86956521739,57344.0,48816.90782362446,57288.0,,57344.0,41996.78962697741,54482.96927454148,52664.81849873439,56130.97337478121
store_3,2015-05-11,2015-03-23,43276.0,40970.0,49029.75,40455.34782608696,41472.0,48816.90782362446,41222.0,,41472.0,37423.71509281592,43836.96927454149,42761.3447188554,42407.91069343533
store_3,2015-05-18,2015-03-23,58526.0,40970.0,49029.75,40381.82608695652,54784.0,48816.90782362446,50543.0,,54784.0,40646.497701511566,51381.302607874815,49961.17468726836,52400.255431633894
store_3,2015-04-27,2015-04-20,56267.0,41735.0,49347.75,41670.378151260506,52224.0,49390.05247626088,58212.0,,52224.0,41797.025803931625,53275.35082542029,51341.24852879026,54015.027705199354
store_3,2015-05-04,2015-04-20,58306.0,41735.0,49347.75,41605.75630252101,58368.0,49390.05247626088,57288.0,,58368.0,42533.50839696884,55015.35082542029,53284.74939086018,56717.858323435554
store_3,2015-05-11,2015-04-20,43276.0,41735.0,49347.75,41541.13445378151,41984.0,49390.05247626088,41222.0,,41984.0,37888.56241857748,44198.68415875362,43199.34477132591,42741.4322024044
store_3,2015-05-18,2015-04-20,58526.0,41735.0,49347.75,41476.512605042015,55296.0,49390.05247626088,50543.0,,55296.0,41112.616440186124,51743.017492086954,50399.966962394465,52733.77694060297
store_3,2015-05-25,2015-04-20,42268.0,41735.0,49347.75,41411.89075630252,39936.0,49390.05247626088,44844.0,,39936.0,38094.95617608048,44723.35082542029,43411.147266901506,43051.06939953873
store_3,2015-06-01,2015-04-20,62080.0,41735.0,49347.75,41347.268907563026,60416.0,49390.05247626088,61720.0,,60416.0,43422.29591197484,57175.35082542029,55160.22257336412,59350.290303170455
store_3,2015-06-08,2015-04-20,45780.0,41735.0,49347.75,41282.64705882353,45056.0,49390.05247626088,44139.0,,45056.0,38707.20707644063,46195.017492086954,45041.14424811295,45327.17228786234
store_3,2015-06-15,2015-04-20,57571.0,41735.0,49347.75,41218.02521008404,55296.0,49390.05247626088,55198.0,,55296.0,41740.68966947784,53294.68415875362,51603.2962271173,54434.21548273436
store_3,2015-05-25,2015-05-18,42268.0,58526.0,50793.416666666664,58599.9918699187,40960.0,51327.2815406138,44844.0,,40960.0,43578.67001102845,45710.4271802046,47165.39936814997,43828.73057245053
store_3,2015-06-01,2015-05-18,62080.0,58526.0,50793.416666666664,58673.9837398374,62464.0,51327.2815406138,61720.0,,62464.0,49072.097421016835,58503.76051353793,59292.25948246231,60634.67835545279
store_3,2015-06-08,2015-05-18,45780.0,58526.0,50793.416666666664,58747.9756097561,45056.0,51327.2815406138,44139.0,,45056.0,44084.23911671951,46840.760513537934,48454.62759119562,45598.10658140361
store_3,2015-06-15,2015-05-18,57571.0,58526.0,50793.416666666664,58821.96747967479,55296.0,51327.2815406138,55198.0,,55296.0,47137.52366956504,53940.4271802046,55029.11825342794,54705.14977627563
store_3,2015-06-22,2015-05-18,43437.0,58526.0,50793.416666666664,58895.9593495935,45056.0,51327.2815406138,45466.0,,45056.0,44294.95107955342,47283.09384687126,48817.39243472995,46082.85028611003
store_3,2015-06-29,2015-05-18,69082.0,58526.0,50793.416666666664,58969.95121951219,65536.0,51327.2815406138,63612.0,,65536.0,49823.52134668466,60158.4271802046,60913.38212378032,62845.99319801391
store_3,2015-07-06,2015-05-18,54733.0,58526.0,50793.416666666664,59043.9430894309,53248.0,51327.2815406138,50705.0,,53248.0,46234.80589953019,51760.09384687126,53134.32480743938,52050.43492842687
store_3,2015-07-13,2015-05-18,63613.0,58526.0,50793.416666666664,59117.93495934959,58368.0,51327.2815406138,60628.0,,58368.0,48394.37616666144,56774.4271802046,57582.31083516715,58208.8709694406
store_30,2015-02-02,2015-01-26,24086.0,23925.0,23527.0,23870.96261682243,23934.541172295136,22452.729227113206,27909.0,,23934.541172295136,20802.747573747252,24765.423466469445,24264.136065965,24480.804119924134
store_30,2015-02-09,2015-01-26,18776.0,23925.0,23527.0,23816.92523364486,18268.96202028835,22452.729227113206,22141.0,,18268.96202028835,19161.659497292345,20954.230415800517,20909.63521286487,19661.5160488528
store_30,2015-02-16,2015-01-26,23433.0,23925.0,23527.0,23762.88785046729,21951.563604806717,22452.729227113206,24125.0,,21951.563604806717,19963.454383198172,22843.097610639976,22842.56567044711,22450.80165370291
store_30,2015-02-23,2015-01-26,19813.0,23925.0,23527.0,23708.850467289718,20779.28426760685,22452.729227113206,22453.0,,20779.28426760685,19549.409137429968,21895.004498240018,22079.509422781884,21360.582775017177
store_30,2015-03-02,2015-01-26,23548.0,23925.0,23527.0,23654.81308411215,22458.56867171418,22452.729227113206,26455.0,,22458.56867171418,20353.301568991363,23788.765966275794,23376.506088312206,23234.764461626368
store_30,2015-03-09,2015-01-26,18499.0,23925.0,23527.0,23600.77570093458,18064.69085310738,22452.729227113206,19676.0,,18064.69085310738,18749.45654016502,20064.473360073527,20462.181654328055,19048.886929332322
store_30,2015-03-16,2015-01-26,23410.0,23925.0,23527.0,23546.73831775701,22990.480565186317,22452.729227113206,24317.0,,22990.480565186317,20108.421158579506,23253.40326409984,23317.99917745713,23166.200043226665
store_30,2015-03-23,2015-01-26,20196.0,23925.0,23527.0,23492.70093457944,19303.125411835048,22452.729227113206,20816.0,,19303.125411835048,19073.7936533611,20857.284879649418,21167.066822398603,20078.837940227313
store_30,2015-03-02,2015-02-23,23548.0,19813.0,21909.75,19723.864864864863,21951.338138383475,21980.304751759202,26455.0,,21951.338138383475,18833.32253642965,23462.214296714224,22121.257937849685,22831.4841586775
store_30,2015-03-09,2015-02-23,18499.0,19813.0,21909.75,19634.72972972973,18077.29740539935,21980.304751759202,19676.0,,18077.29740539935,17298.72598384118,19911.20071905285,19439.18261597537,18984.88614390881
store_30,2015-03-16,2015-02-23,23410.0,19813.0,21909.75,19545.594594594593,23012.815844758363,21980.304751759202,24317.0,,23012.815844758363,18654.066455873166,23103.37353217252,22295.886036278105,23108.54885845499
store_30,2015-03-23,2015-02-23,20196.0,19813.0,21909.75,19456.45945945946,19318.85548793668,21980.304751759202,20816.0,,19318.85548793668,17613.48138559362,20705.05341323196,20138.43120981983,20016.875769747658
store_30,2015-03-30,2015-02-23,24046.0,19813.0,21909.75,19367.324324324323,24735.94192154052,21980.304751759202,26027.0,,24735.94192154052,19119.045856803434,24247.748891099905,23290.575114150077,24565.675106878745
store_30,2015-04-06,2015-02-23,16513.0,19813.0,21909.75,19278.18918918919,17084.632755916653,21980.304751759202,22763.0,,17084.632755916653,17546.982385266434,20609.312502558616,19370.26196401555,18937.262220000655
store_30,2015-04-13,2015-02-23,24300.0,19813.0,21909.75,19189.054054054053,23682.344037210794,21980.304751759202,26391.0,,23682.344037210794,18995.064691860578,24017.882929656666,22843.98170677302,23948.806757079117
store_30,2015-04-20,2015-02-23,19490.0,19813.0,21909.75,19099.91891891892,20390.69561047385,21980.304751759202,19687.0,,20390.69561047385,17554.38132587885,20686.00012074435,20436.188957372186,20496.8992901516
store_30,2015-03-30,2015-03-23,24046.0,20196.0,21740.333333333332,20113.295652173914,24778.849311018992,21696.74654121611,26027.0,,24778.849311018992,19221.746405391765,24167.531950745033,23375.37128133044,24550.326248923513
store_30,2015-04-06,2015-03-23,16513.0,20196.0,21740.333333333332,20030.591304347825,17452.865975045912,21696.74654121611,22763.0,,17452.865975045912,17697.076736277595,20637.537505420674,19603.258105296838,19134.242173465726
store_30,2015-04-13,2015-03-23,24300.0,20196.0,21740.333333333332,19947.88695652174,23660.44805073177,21696.74654121611,26391.0,,23660.44805073177,19090.344983114708,23916.064863982625,22900.67818518077,23891.16299801552
store_30,2015-04-20,2015-03-23,19490.0,20196.0,21740.333333333332,19865.182608695653,20115.768423155503,21696.74654121611,19687.0,,20115.768423155503,17614.432986628657,20499.838321457202,20378.767532185433,20274.11089998344
store_30,2015-04-27,2015-03-23,23032.0,20196.0,21740.333333333332,19782.478260869564,22751.21306150437,21696.74654121611,23357.0,,22751.21306150437,18503.395885274767,22601.653200906825,22061.69498629438,22707.789043796543
store_30,2015-05-04,2015-03-23,24688.0,20196.0,21740.333333333332,19699.77391304348,25602.013014026666,21696.74654121611,26684.0,,25602.013014026666,19374.123828802796,24660.91985174759,23795.95005311843,25215.327234200333
store_30,2015-05-11,2015-03-23,15575.0,20196.0,21740.333333333332,19617.069565217393,16263.213351224957,21696.74654121611,21945.0,,16263.213351224957,17351.1946844274,19968.31996414702,18911.598760472192,18198.740918965323
store_30,2015-05-18,2015-03-23,23211.0,20196.0,21740.333333333332,19534.365217391303,25240.1225821723,21696.74654121611,25946.0,,25240.1225821723,19193.366810587577,24294.289707796135,23515.468631089327,24835.633113848224
store_30,2015-04-27,2015-04-20,23032.0,19490.0,21342.5,19404.14285714286,22722.535308633178,21408.86901881922,23357.0,,22722.535308633178,18246.435312085036,22496.134775817467,21867.91865855104,22645.058686053086
store_30,2015-05-04,2015-04-20,24688.0,19490.0,21342.5,19318.285714285714,25569.555581850567,21408.86901881922,26684.0,,25569.555581850567,19116.1729021365,24554.141533556594,23600.142631365885,25150.130011728605
store_30,2015-05-11,2015-04-20,15575.0,19490.0,21342.5,19232.428571428572,16233.655059503646,21408.86901881922,21945.0,,16233.655059503646,17093.207521393062,19862.508026107622,18716.789470141295,18135.435864255272
store_30,2015-05-18,2015-04-20,23211.0,19490.0,21342.5,19146.571428571428,25205.299401669818,21408.86901881922,25946.0,,25205.299401669818,18934.17712129435,24186.722806829675,23317.954619599892,24768.891850035547
store_30,2015-05-25,2015-04-20,16977.0,19490.0,21342.5,19060.714285714286,17425.759213514342,21408.86901881922,19287.0,,17425.759213514342,16859.263216863976,19373.876077444518,18881.057216166326,18396.64416221257
store_30,2015-06-01,2015-04-20,24734.0,19490.0,21342.5,18974.85714285714,23783.516028694186,21408.86901881922,22506.0,,23783.516028694186,18215.10602719579,22566.128349171137,22191.00667790495,23172.050536705297
store_30,2015-06-08,2015-04-20,18837.0,19490.0,21342.5,18889.0,18707.260872009036,21408.86901881922,15901.0,,18707.260872009036,16534.089984404036,18672.376630276085,18987.499930625512,18574.64267698227
store_30,2015-06-15,2015-04-20,23179.0,19490.0,21342.5,18803.14285714286,23331.454455720683,21408.86901881922,22110.0,,23331.454455720683,18069.423761668964,22283.441158179965,21915.2070864486,22800.005263532697
store_30,2015-05-25,2015-05-18,16977.0,23211.0,21375.666666666668,23158.18699186992,17388.366852685976,20925.41558822633,19287.0,,17388.366852685976,17906.51944277841,19200.260813637433,19599.523680351274,18298.32462260806
store_30,2015-06-01,2015-05-18,24734.0,23211.0,21375.666666666668,23105.37398373984,23654.291608980373,20890.593436475763,22506.0,,23654.291608980373,19248.989385123234,22350.295015152045,22867.44259109731,23008.47148424412
store_30,2015-06-08,2015-05-18,18837.0,23211.0,21375.666666666668,23052.560975609755,18721.507375166544,20855.7712847252,15901.0,,18721.507375166544,17588.215186024023,18492.75955329725,19728.628606515336,18499.378153091442
store_30,2015-06-15,2015-05-18,23179.0,23211.0,21375.666666666668,22999.747967479674,23203.57064514815,20820.949132974634,22110.0,,23203.57064514815,19102.99063032416,22044.839926040928,22591.49208594571,22626.653311832582
store_30,2015-06-22,2015-05-18,16864.0,23211.0,21375.666666666668,22946.934959349594,17343.112653612734,20786.12698122407,17271.0,,17343.112653612734,17561.977322979008,18466.7465449456,19270.558099612183,17855.490675233585
store_30,2015-06-29,2015-05-18,24321.0,23211.0,21375.666666666668,22894.121951219513,23774.562613213104,20751.30482947351,23137.0,,23774.562613213104,19306.236580081826,22554.289147562202,22971.231254366365,23188.367621788464
store_30,2015-07-06,2015-05-18,18510.0,23211.0,21375.666666666668,22841.308943089432,19254.348921132932,20716.482677722943,18135.0,,19254.348921132932,17933.40102980171,19368.610532951956,20236.148871730173,19260.24101307739
store_30,2015-07-13,2015-05-18,23535.0,23211.0,21375.666666666668,22788.49593495935,23276.182717167052,20681.66052597238,20744.0,,23276.182717167052,18868.14369210935,21567.281081046476,22403.81762640661,22387.136219512427
store_31,2015-02-02,2015-01-26,47442.0,47896.0,48066.583333333336,47949.785046728975,47520.0433061625,46115.62343154164,48939.0,,47520.0433061625,40926.71930253806,47524.88891256804,47689.750694168615,47620.87221417835
store_31,2015-02-09,2015-01-26,39169.0,47896.0,48066.583333333336,48003.57009345794,39793.66240005131,46196.60748486808,34908.0,,39793.66240005131,37837.77475881581,40299.42329497313,41224.375384607505,39587.225871722905
store_31,2015-02-16,2015-01-26,43547.0,47896.0,48066.583333333336,48057.35514018692,42521.30815605183,46277.59153819452,43603.0,,42521.30815605183,39488.83402396666,44133.966564748785,44001.08545886196,43031.578983802894
store_31,2015-02-23,2015-01-26,36464.0,47896.0,48066.583333333336,48111.14018691589,36890.38228002277,46358.57559152097,36310.0,,36890.38228002277,37661.811627398994,39852.98595718124,39669.31323768346,37647.712866007125
store_31,2015-03-02,2015-01-26,47477.0,47896.0,48066.583333333336,48164.92523364486,48463.57403347927,46439.5596448474,45167.0,,48463.57403347927,40599.66317790069,46690.04455944222,47810.71238239098,47754.62054961726
store_31,2015-03-09,2015-01-26,39574.0,47896.0,48066.583333333336,48218.71028037383,38443.07397951708,46520.543698173846,35326.0,,38443.07397951708,37781.55875591401,40096.53922589697,40498.96489907714,38669.84137888479
store_31,2015-03-16,2015-01-26,47186.0,47896.0,48066.583333333336,48272.495327102806,47773.16876107931,46601.52775150029,44032.0,,47773.16876107931,40377.39645328796,46135.5655041932,47265.805047045425,47069.64652453006
store_31,2015-03-23,2015-01-26,37412.0,47896.0,48066.583333333336,48326.280373831774,38538.92040301873,46682.51180482673,37886.0,,38538.92040301873,38199.47084500151,41035.810735948486,40904.87519994627,39165.71386804275
store_31,2015-03-02,2015-02-23,47477.0,36464.0,44781.666666666664,36412.85585585586,48375.481805261436,45847.21099841083,45167.0,,48375.481805261436,36721.173618027824,46463.23093455742,46039.50727497984,47635.33954694136
store_31,2015-03-09,2015-02-23,39574.0,36464.0,44781.666666666664,36361.71171171171,38384.91203888467,45919.96458970591,35326.0,,38384.91203888467,33891.17928670985,39876.958876196855,38738.775512676555,38572.277491422086
store_31,2015-03-16,2015-02-23,47186.0,36464.0,44781.666666666664,36310.56756756757,47778.47299451914,45992.718181000986,44032.0,,47778.47299451914,36479.917915679194,45934.39705850671,45536.89129497196,47018.961094590115
store_31,2015-03-23,2015-02-23,37412.0,36464.0,44781.666666666664,36259.423423423425,38502.32871963872,46065.47177229606,37886.0,,38502.32871963872,34279.84151171784,40817.93349731159,39143.58506485531,39082.85570858062
store_31,2015-03-30,2015-02-23,62981.0,36464.0,44781.666666666664,36208.27927927928,58759.98559163867,46138.22536359114,47537.0,,58759.98559163867,38555.593843025104,50811.7369850766,52626.67968425538,55831.7979751706
store_31,2015-04-06,2015-02-23,31485.0,36464.0,44781.666666666664,36157.13513513513,30782.270720416233,46210.97895488622,36976.0,,30782.270720416233,33053.15021101489,37989.74989176748,34366.72153775097,33158.17193587013
store_31,2015-04-13,2015-02-23,49390.0,36464.0,44781.666666666664,36105.99099099099,49904.03943656566,46283.732546181294,50560.0,,49904.03943656566,37728.48994862923,48915.92399424898,47670.066786765354,49683.87852679184
store_31,2015-04-20,2015-02-23,36909.0,36464.0,44781.666666666664,36054.84684684685,36803.91244834487,46356.48613747637,29436.0,,36803.91244834487,32842.416014190676,37532.13286194041,37037.805372525196,36483.29837447339
store_31,2015-03-30,2015-03-23,62981.0,37412.0,42676.75,37370.87826086956,58508.450032005494,45745.031821822275,47537.0,,58508.450032005494,38464.301444956756,50596.82728460925,52430.03014298915,55607.770692126025
store_31,2015-04-06,2015-03-23,31485.0,37412.0,42676.75,37329.75652173913,30720.682914075987,45812.342982367765,36976.0,,30720.682914075987,32989.647488311835,37836.341965481246,34285.04903428569,33076.17018836411
store_31,2015-04-13,2015-03-23,49390.0,37412.0,42676.75,37288.63478260869,49864.37939934682,45879.654142913256,50560.0,,49864.37939934682,37668.774046409824,48768.011180753354,47601.86601823376,49617.840093739185
store_31,2015-04-20,2015-03-23,36909.0,37412.0,42676.75,37247.51304347826,36804.94516918173,45946.965303458746,29436.0,,36804.94516918173,32789.16764515982,37395.97015754682,36994.41276354648,36447.30227269678
store_31,2015-04-27,2015-03-23,45745.0,37412.0,42676.75,37206.391304347824,46924.42509536031,46014.27646400424,44328.0,,46924.42509536031,36365.97755195891,45755.56718645485,45027.89978424353,46427.45971438911
store_31,2015-05-04,2015-03-23,52509.0,37412.0,42676.75,37165.26956521739,52997.27352309529,46081.58762454973,49773.0,,52997.27352309529,38015.125816123196,49617.287049215,49400.176092299036,51860.659103061414
store_31,2015-05-11,2015-03-23,36733.0,37412.0,42676.75,37124.147826086955,36937.47681966834,46148.89878509522,36087.0,,36937.47681966834,33769.467632978645,39724.458534921185,37937.950443693706,37628.55598980432
store_31,2015-05-18,2015-03-23,51731.0,37412.0,42676.75,37083.026086956525,50834.388414262634,46216.20994564071,46370.0,,50834.388414262634,37227.482063837124,47806.86611996777,47659.9612749056,49705.737487344326
store_31,2015-04-27,2015-04-20,45745.0,36909.0,43253.0,36865.033613445376,46998.260480748424,46062.71697180529,44328.0,,46998.260480748424,36345.14443799987,45796.32581751791,45063.70307696192,46487.20648961421
store_31,2015-05-04,2015-04-20,52509.0,36909.0,43253.0,36821.06722689076,53171.124801858925,46130.87671881762,49773.0,,53171.124801858925,38008.29553536676,49691.667173558846,49496.287548275985,51995.522108994184
store_31,2015-05-11,2015-04-20,36733.0,36909.0,43253.0,36777.100840336134,36997.08427413753,46199.03646582996,36087.0,,36997.08427413753,33746.03165432909,39761.04024665583,37964.93011778472,37677.78020654791
store_31,2015-05-18,2015-04-20,51731.0,36909.0,43253.0,36733.13445378151,50943.40509704684,46267.19621284229,46370.0,,50943.40509704684,37210.81939481009,47860.200436629704,47716.676291471995,49792.10870970193
store_31,2015-05-25,2015-04-20,37120.0,36909.0,43253.0,36689.16806722689,35839.92234938616,46335.35595985463,37785.0,,35839.92234938616,33830.20662520967,39986.759436413595,37488.95042784488,37093.382623706
store_31,2015-06-01,2015-04-20,47199.0,36909.0,43253.0,36645.20168067227,47331.026688608246,46403.51570686696,54046.0,,47331.026688608246,37798.24915373535,49260.18079849173,46527.25031611533,48321.66260698865
store_31,2015-06-08,2015-04-20,40028.0,36909.0,43253.0,36601.23529411765,39759.36887018173,46471.675453879296,34728.0,,39759.36887018173,33960.32565973981,40319.68144135368,39467.560400937,39557.40730092308
store_31,2015-06-15,2015-04-20,50223.0,36909.0,43253.0,36557.268907563026,50273.117752236125,46539.835200891626,43764.0,,50273.117752236125,36756.60312295582,46858.98431770925,46985.01739102848,48896.910754798075
store_31,2015-05-25,2015-05-18,37120.0,51731.0,44927.666666666664,51808.96747967479,35773.00935688548,46298.88222341559,37785.0,,35773.00935688548,38332.07510380607,39952.29719343369,39429.27206564042,37039.90408720285
store_31,2015-06-01,2015-05-18,47199.0,51731.0,44927.666666666664,51886.93495934959,47258.209675876606,46366.68883906429,54046.0,,47258.209675876606,42316.64287727959,49223.63283831363,48471.49921407823,48263.72268788864
store_31,2015-06-08,2015-05-18,40028.0,51731.0,44927.666666666664,51964.90243902439,39758.14821210313,46434.495454713004,34728.0,,39758.14821210313,38506.316110358166,40306.881222272044,41462.556579100674,39553.153066915744
store_31,2015-06-15,2015-05-18,50223.0,51731.0,44927.666666666664,52042.86991869919,50259.615053395755,46502.30207036171,43764.0,,50259.615053395755,41318.2076727319,46841.97237458582,48980.087698978234,48883.40982983783
store_31,2015-06-22,2015-05-18,38593.0,51731.0,44927.666666666664,52120.83739837398,39265.99935269056,46570.10868601042,36510.0,,39265.99935269056,38732.23030053452,40782.036012900324,41414.13395508718,39481.07282750366
store_31,2015-06-29,2015-05-18,53051.0,51731.0,44927.666666666664,52198.80487804878,51283.2846809739,46637.91530165912,48835.0,,51283.2846809739,42230.52450390692,48918.73332754434,50270.95074782485,50474.62521951343
store_31,2015-07-06,2015-05-18,40798.0,51731.0,44927.666666666664,52276.772357723574,40762.13188530477,46705.721917307834,38198.0,,40762.13188530477,39228.75611814326,41888.6179342042,42554.77973279316,40885.729265967515
store_31,2015-07-13,2015-05-18,51329.0,51731.0,44927.666666666664,52354.739837398374,50239.92909901925,46773.528532956545,48361.0,,50239.92909901925,42055.409162291544,48458.152543991935,49599.014045032,49628.185735524676
store_32,2015-02-02,2015-01-26,28465.0,29173.0,26442.833333333332,29185.58878504673,29861.284515007745,24361.834285086643,30258.0,,29861.284515007745,24183.220131210634,28160.372933364793,29152.864453683545,29411.272202541553
store_32,2015-02-09,2015-01-26,20466.0,29173.0,26442.833333333332,29198.17757009346,22659.481461663396,24361.834285086643,20008.0,,22659.481461663396,21691.903807168117,22343.10524891668,23458.30716188253,22157.28384190376
store_32,2015-02-16,2015-01-26,28038.0,29173.0,26442.833333333332,29210.766355140186,28771.46379505211,24361.834285086643,26583.0,,28771.46379505211,23506.128252658895,26572.09936004625,27869.683797171903,27774.741753835136
store_32,2015-02-23,2015-01-26,20009.0,29173.0,26442.833333333332,29223.355140186915,20335.59904411093,24361.834285086643,19522.0,,20335.59904411093,21294.088828959688,21406.47777639919,22184.224282039908,20532.3407976312
store_32,2015-03-02,2015-01-26,29023.0,29173.0,26442.833333333332,29235.943925233645,30069.632593822793,24361.834285086643,28144.0,,30069.632593822793,23918.1777339252,27525.155626303145,28840.958484762188,29009.603602452888
store_32,2015-03-09,2015-01-26,19078.0,29173.0,26442.833333333332,29248.532710280375,19694.52803237232,24361.834285086643,18315.0,,19694.52803237232,21033.675480153237,20790.454105819656,21620.297301668706,19811.889467943427
store_32,2015-03-16,2015-01-26,28128.0,29173.0,26442.833333333332,29261.1214953271,29156.106402095273,24361.834285086643,26313.0,,29156.106402095273,23529.699359406048,26610.31356239397,28014.51270852436,27954.79459727319
store_32,2015-03-23,2015-01-26,19712.0,29173.0,26442.833333333332,29273.71028037383,21104.287678626693,24361.834285086643,17605.0,,21104.287678626693,21137.2379396315,21023.707321237776,22195.843454655605,20542.73074721866
store_32,2015-03-02,2015-02-23,29023.0,20009.0,25248.083333333332,19938.576576576575,29482.159102712387,24359.12425871517,28144.0,,29482.159102712387,21025.849038762495,27328.427787142515,27171.955553512602,28629.71769968738
store_32,2015-03-09,2015-02-23,19078.0,20009.0,25248.083333333332,19868.153153153155,19047.21326493469,24359.12425871517,18315.0,,19047.21326493469,18120.93914430519,20573.779174549953,19915.22765819904,19393.335234521848
store_32,2015-03-16,2015-02-23,28128.0,20009.0,25248.083333333332,19797.72972972973,28566.16842378021,24359.12425871517,26313.0,,28566.16842378021,20613.300820794062,26412.764227498457,26332.84639297497,27573.316188264896
store_32,2015-03-23,2015-02-23,19712.0,20009.0,25248.083333333332,19727.306306306305,20473.543516900652,24359.12425871517,17605.0,,20473.543516900652,18203.15105932221,20812.555925205274,20487.767792715036,20134.884134024353
store_32,2015-03-30,2015-02-23,33181.0,20009.0,25248.083333333332,19656.882882882885,32883.431304623,24359.12425871517,27782.0,,32883.431304623,21419.788825650627,28341.51852111272,28806.10658130178,30735.721609126475
store_32,2015-04-06,2015-02-23,17497.0,20009.0,25248.083333333332,19586.45945945946,16663.28117885263,24359.12425871517,18322.0,,16663.28117885263,17741.135461480084,19781.468479189265,18687.78057739538,17854.658051231607
store_32,2015-04-13,2015-02-23,30334.0,20009.0,25248.083333333332,19516.036036036036,29932.11943622293,24359.12425871517,26480.0,,29932.11943622293,20792.051866329635,26923.747898312697,27039.75426788967,28498.334697449387
store_32,2015-04-20,2015-02-23,19542.0,20009.0,25248.083333333332,19445.61261261261,20139.974074888865,24359.12425871517,16471.0,,20139.974074888865,17953.256325649996,20323.366111201343,20073.29533980153,19631.65397812852
