unique_id,ds,cutoff,y,Naive,WindowAverage,RWD,AutoARIMA,AutoETS,SeasonalNaive,SeasWA,Best-Fit,Equal-All,Equal-Best3,InverseMSE,InverseMSE-Best3
store_3,2015-04-13,2015-02-16,54900.0,53665.0,49384.625,53973.36363636364,55040.0,51765.67438442925,62243.0,,55040.0,46581.666145827556,55555.87499999999,54933.99292785907,55227.85792667826
store_3,2015-05-25,2015-05-18,42268.0,58526.0,52314.375,58599.9918699187,40960.0,51327.2815406138,44844.0,,40960.0,43795.94977293321,46039.45833333333,43888.05066606024,42086.92741124465
store_3,2015-06-01,2015-05-18,62080.0,58526.0,52314.375,58673.9837398374,62464.0,51327.2815406138,61720.0,,62464.0,49289.3771829216,58832.791666666664,60894.514602050265,61680.29537600259
store_3,2015-06-08,2015-05-18,45780.0,58526.0,52314.375,58747.9756097561,45056.0,51327.2815406138,44139.0,,45056.0,44301.518878624265,47169.791666666664,46853.48747199053,45497.65253984895
store_3,2015-06-15,2015-05-18,57571.0,58526.0,52314.375,58821.96747967479,55296.0,51327.2815406138,55198.0,,55296.0,47354.8034314698,54269.45833333333,55168.32056832669,55075.65797062691
store_3,2015-06-22,2015-05-18,43437.0,58526.0,52314.375,58895.9593495935,45056.0,51327.2815406138,45466.0,,45056.0,44512.230841458186,47612.125,46953.41184383486,45606.448904743665
store_3,2015-06-29,2015-05-18,69082.0,58526.0,52314.375,58969.95121951219,65536.0,51327.2815406138,63612.0,,65536.0,50040.801108589425,60487.45833333333,63297.71436522615,64436.80855201036
store_3,2015-07-06,2015-05-18,54733.0,58526.0,52314.375,59043.9430894309,53248.0,51327.2815406138,50705.0,,53248.0,46452.085661434954,52089.125,53351.85760711614,52973.02880037348
store_3,2015-07-13,2015-05-18,63613.0,58526.0,52314.375,59117.93495934959,58368.0,51327.2815406138,60628.0,,58368.0,48611.65592856619,57103.45833333333,57823.25086050355,58122.2401285469
store_30,2013-05-27,2013-05-20,28718.0,18638.0,23571.0,18055.42105263158,27609.08826658673,24685.120525049686,29707.0,,27609.08826658673,20323.661406323998,25288.402930545468,26775.230050503847,27212.271967463406
store_30,2013-06-03,2013-05-20,28768.0,18638.0,23571.0,17472.842105263157,27827.2928306992,24685.120525049686,21549.0,,27827.2928306992,19106.179351573148,25361.137785249626,26605.305003762096,27405.64865749226
store_30,2013-06-10,2013-05-20,22499.0,18638.0,23571.0,16890.263157894737,21579.47843185728,24685.120525049686,26259.0,,21579.47843185728,18803.26601640024,23278.532985635655,21799.55452716518,21868.726580372342
store_30,2013-06-17,2013-05-20,28163.0,18638.0,23571.0,16307.684210526317,26349.442864915804,24685.120525049686,22101.0,,26349.442864915804,18807.4639429274,24868.521129988494,25417.111938636284,26095.9522452983
store_30,2013-06-24,2013-05-20,20881.0,18638.0,23571.0,15725.105263157895,19687.412960067017,24685.120525049686,28308.0,,19687.412960067017,18659.234106896372,22647.8444950389,20341.385881911796,20191.945163169286
store_30,2013-07-01,2013-05-20,26786.0,18638.0,23571.0,15142.526315789473,25906.765894024702,24685.120525049686,23696.0,,25906.765894024702,18805.630390694838,24720.96213969146,25095.62818973426,25703.6441937637
store_30,2013-07-08,2013-05-20,20514.0,18638.0,23571.0,14559.947368421053,19080.235042536664,24685.120525049686,28994.0,,19080.235042536664,18504.043276572487,22445.451855862113,19852.34211721137,19653.853503958562
store_30,2013-07-15,2013-05-20,24262.0,18638.0,23571.0,13977.368421052632,23895.48904220541,24685.120525049686,23067.0,,23895.48904220541,18261.99685547253,24050.536522418362,23434.9900333311,23921.21557262817
store_30,2013-08-26,2013-08-19,26932.0,20649.0,23545.375,20365.9375,27159.18866258902,24577.15167550816,29707.0,,27159.18866258902,20857.664691156737,25093.905112699056,26540.52118122148,26806.017165965433
store_30,2013-09-02,2013-08-19,19799.0,20649.0,23545.375,20082.875,20078.66153188486,24577.15167550816,21549.0,,20078.66153188486,18640.294743913288,22733.729402464338,20563.222371544307,20531.130544027816
store_30,2013-09-09,2013-08-19,27017.0,20649.0,23545.375,19799.8125,26163.026336868606,24577.15167550816,26259.0,,26163.026336868606,20141.909358910965,24761.851004125587,25592.45527941957,25923.20074064095
store_30,2013-09-16,2013-08-19,20159.0,20649.0,23545.375,19516.75,20177.291465124505,24577.15167550816,22101.0,,20177.291465124505,18652.36687723324,22766.606046877554,20648.04835996684,20618.538110891626
store_30,2013-09-23,2013-08-19,25127.0,20649.0,23545.375,19233.6875,25531.79476413488,24577.15167550816,28308.0,,25531.79476413488,20263.57270566329,24551.44047988101,25155.791762093882,25363.792312712565
store_30,2013-09-30,2013-08-19,18484.0,20649.0,23545.375,18950.625,19261.386345210605,24577.15167550816,23696.0,,19261.386345210605,18668.50543153125,22461.304340239585,19966.329583791772,19806.847020974095
store_30,2013-10-07,2013-08-19,25400.0,20649.0,23545.375,18667.5625,25685.759176461732,24577.15167550816,28994.0,,25685.759176461732,20302.692621709983,24602.76195065663,25290.087496160002,25500.23825993234
store_30,2013-10-14,2013-08-19,21277.0,20649.0,23545.375,18384.5,21055.097870957343,24577.15167550816,23067.0,,21055.097870957343,18754.017792352213,23059.208182155166,21354.436819229606,21396.465455979538
store_30,2013-11-25,2013-11-18,25536.0,27568.0,23915.375,27520.466666666667,23589.94810140864,24376.724282020794,29707.0,,23589.94810140864,22382.502007156585,23960.682461143144,24132.350997249905,23652.91797865425
store_30,2013-12-02,2013-11-18,30663.0,27568.0,23915.375,27472.933333333334,27852.049436120273,24376.724282020794,21549.0,,27852.049436120273,21819.154578782058,25381.38290604702,27199.73976355179,27430.06650910057
store_30,2013-12-09,2013-11-18,26531.0,27568.0,23915.375,27425.4,24415.426934941806,24376.724282020794,26259.0,,24415.426934941806,21994.275173851798,24235.842072320866,24649.055766730668,24384.47171661935
store_30,2013-12-16,2013-11-18,36510.0,27568.0,23915.375,27377.866666666665,33413.41654407839,24376.724282020794,22101.0,,33413.41654407839,22678.911784680837,27235.17194203306,31650.644700594432,32358.647025949715
store_30,2013-12-23,2013-11-18,18064.0,27568.0,23915.375,27330.333333333332,16993.974838563725,24376.724282020794,28308.0,,16993.974838563725,21213.201064845405,21762.024706861506,18815.035287207298,17807.451444643862
store_30,2013-12-30,2013-11-18,18761.0,27568.0,23915.375,27282.8,18162.995832115674,24376.724282020794,23696.0,,18162.995832115674,20714.556444876638,22151.69837137882,19560.10273456078,18843.458235917016
store_30,2014-01-06,2013-11-18,26838.0,27568.0,23915.375,27235.266666666666,25880.072222679937,24376.724282020794,28994.0,,25880.072222679937,22567.06259590963,24724.057168233576,25920.539043020395,25682.465912850614
store_30,2014-01-13,2013-11-18,20859.0,27568.0,23915.375,27187.733333333334,20820.008015552914,24376.724282020794,23067.0,,20820.008015552914,20990.691518701005,23037.369099191234,21649.353091257002,21198.148769038035
store_30,2014-02-24,2014-02-17,22453.0,24125.0,23367.875,24028.758620689656,21215.70070336668,24508.002106709664,23067.0,,21215.70070336668,20044.619490109428,23030.525936692113,21741.82140137275,21524.690697797334
store_30,2014-03-03,2014-02-17,26455.0,24125.0,23367.875,23932.51724137931,26182.417941834814,24508.002106709664,26920.0,,26182.417941834814,21290.830327131967,24686.098349514825,25851.345462733752,25926.282130088228
store_30,2014-03-10,2014-02-17,19676.0,24125.0,23367.875,23836.275862068964,19461.268322005788,24508.002106709664,19173.0,,19461.268322005788,19210.20304154063,22445.71514290515,20182.155107359686,19969.882125543365
store_30,2014-03-17,2014-02-17,24317.0,24125.0,23367.875,23740.03448275862,24081.81096141992,24508.002106709664,26484.0,,24081.81096141992,20900.9603644126,23985.896022709858,24154.623138403975,24064.68759114557
store_30,2014-03-24,2014-02-17,20816.0,24125.0,23367.875,23643.793103448275,20830.196767189103,24508.002106709664,28938.0,,20830.196767189103,20773.266711049575,22902.02462463292,21659.445806741867,21183.05038667767
store_30,2014-03-31,2014-02-17,26027.0,24125.0,23367.875,23547.55172413793,25195.488999266257,24508.002106709664,20055.0,,25195.488999266257,20114.13111858769,24357.122035325305,24778.59259589467,25051.648489935702
store_30,2014-04-07,2014-02-17,22763.0,24125.0,23367.875,23451.310344827587,22404.337839914217,24508.002106709664,27019.0,,22404.337839914217,20696.503613064495,23426.73831554129,22831.327573789724,22578.081657082963
store_30,2014-04-14,2014-02-17,26391.0,24125.0,23367.875,23355.068965517243,26616.38437603625,24508.002106709664,22038.0,,26616.38437603625,20572.90434975188,24830.753827581968,25984.9680272453,26310.870752103685
store_30,2014-05-26,2014-05-19,19287.0,25946.0,24100.0,25893.028169014084,18886.450121472015,24333.472578033357,28718.0,,18886.450121472015,21125.278695502777,22439.974233168457,20253.50094270493,19492.78949303562
store_30,2014-06-02,2014-05-19,22506.0,25946.0,24100.0,25840.056338028167,22714.619960873988,24333.472578033357,28768.0,,22714.619960873988,21671.735553847928,23716.03084630245,23304.39111992323,22885.38036492168
store_30,2014-06-09,2014-05-19,15901.0,25946.0,24100.0,25787.084507042255,15926.937688436894,24333.472578033357,22499.0,,15926.937688436894,19798.9278247875,21453.470088823415,17642.72093429468,16870.01796335951
store_30,2014-06-16,2014-05-19,22110.0,25946.0,24100.0,25734.11267605634,21900.570590716172,24333.472578033357,28163.0,,21900.570590716172,21453.879406400836,23444.681056249843,22628.477906513373,22163.95561672048
store_30,2014-06-23,2014-05-19,17271.0,25946.0,24100.0,25681.140845070422,17150.17261259055,24333.472578033357,20881.0,,17150.17261259055,19727.39800509919,21861.2150635413,18549.506410471768,17954.07008537932
store_30,2014-06-30,2014-05-19,23137.0,25946.0,24100.0,25628.169014084506,22168.485573299757,24333.472578033357,26786.0,,22168.485573299757,21280.303880773943,23533.98605044437,22783.715006046885,22401.386546508216
store_30,2014-07-07,2014-05-19,18135.0,25946.0,24100.0,25575.197183098593,17123.545749786597,24333.472578033357,20514.0,,17123.545749786597,19656.030787274078,21852.33944260665,18510.58131446559,17930.47289521135
store_30,2014-07-14,2014-05-19,20744.0,25946.0,24100.0,25522.225352112677,19829.793275532924,24333.472578033357,24262.0,,19829.793275532924,20570.49874366842,22754.42195118876,20815.914193093027,20328.796647311512
store_30,2014-08-25,2014-08-18,19600.0,24129.0,20019.5,24062.595238095237,19140.364021511778,20702.46326258096,26932.0,,19140.364021511778,19283.703217455422,19954.10909469758,19878.67684192155,19278.79783463943
store_30,2014-09-01,2014-08-18,23959.0,24129.0,20019.5,23996.190476190477,23762.68442142971,20702.46326258096,19799.0,,23762.68442142971,18915.548308600162,21494.88256133689,23273.70320100726,23375.178782602816
store_30,2014-09-08,2014-08-18,18942.0,24129.0,20019.5,23929.785714285714,18506.826909556738,20702.46326258096,27017.0,,18506.826909556738,19186.367983774773,19742.93005737923,19373.53702097176,18717.346197646362
store_30,2014-09-15,2014-08-18,22617.0,24129.0,20019.5,23863.380952380954,22256.735548749682,20702.46326258096,20159.0,,22256.735548749682,18732.868537673083,20992.89960377688,22084.442691197386,22040.580629094693
store_30,2014-09-22,2014-08-18,18766.0,24129.0,20019.5,23796.97619047619,18537.98447243977,20702.46326258096,25127.0,,18537.98447243977,18901.846275070988,19753.315911673577,19318.77618149633,18744.958573236185
store_30,2014-09-29,2014-08-18,21491.0,24129.0,20019.5,23730.571428571428,21661.76505301647,20702.46326258096,18484.0,,21661.76505301647,18389.614249166978,20794.576105199143,21539.39758188474,21513.307399968227
store_30,2014-10-06,2014-08-18,25020.0,24129.0,20019.5,23664.166666666668,24240.43371896958,20702.46326258096,25400.0,,24240.43371896958,19736.509092602457,21654.132327183514,23869.839887676084,23798.56854164677
store_30,2014-10-13,2014-08-18,16996.0,24129.0,20019.5,23597.761904761905,17588.861995255145,20702.46326258096,21277.0,,17588.861995255145,18187.798166085428,19436.941752612034,18402.375790584167,17903.8296820213
store_30,2014-11-24,2014-11-17,28848.0,21292.0,21852.75,21205.24742268041,27907.112938260187,21504.85886131128,25536.0,,27907.112938260187,19899.709888893125,23754.90726652382,26770.74126736068,27198.6698732275
store_30,2014-12-01,2014-11-17,30551.0,21292.0,21852.75,21118.494845360823,27105.006267588775,21504.85886131128,30663.0,,27105.006267588775,20505.158567751554,23487.538376300017,26334.932657021644,26487.828953582237
store_30,2014-12-08,2014-11-17,22556.0,21292.0,21852.75,21031.74226804124,21681.279172703293,21504.85886131128,26531.0,,21681.279172703293,19127.66147172226,21679.629344671524,21844.909781501625,21681.227416649366
store_30,2014-12-15,2014-11-17,31471.0,21292.0,21852.75,20944.98969072165,29355.071733368313,21504.85886131128,36510.0,,29355.071733368313,21637.09575505732,24237.56019822653,28357.621563663975,28481.876208691017
store_30,2014-12-22,2014-11-17,17245.0,21292.0,21852.75,20858.23711340206,15934.557190530566,21504.85886131128,18064.0,,15934.557190530566,17072.343309320557,19764.055350613948,16921.096461570014,16588.382177831067
store_30,2014-12-29,2014-11-17,16414.0,21292.0,21852.75,20771.484536082473,16984.957259986364,21504.85886131128,18761.0,,16984.957259986364,17309.578665340014,20114.188707099216,17783.6132950768,17519.26503751655
store_30,2015-01-05,2014-11-17,22727.0,21292.0,21852.75,20684.731958762888,21825.11223621521,21504.85886131128,26838.0,,21825.11223621521,19142.493293755622,21727.573699175497,21962.082986153207,21808.69478586676
store_30,2015-01-12,2014-11-17,24398.0,21292.0,21852.75,20597.9793814433,23646.572310927637,21504.85886131128,20859.0,,23646.572310927637,18536.165793383174,22334.727057412972,23171.062633297,23422.90446887801
store_30,2015-02-23,2015-02-16,19813.0,23433.0,21479.0,23375.963636363635,21285.56616605398,22322.80316356932,22453.0,,21285.56616605398,19192.761852283846,21695.7897765411,21523.6979244653,21355.02316588179
store_30,2015-03-02,2015-02-16,23548.0,23433.0,21479.0,23318.927272727273,22647.207824725814,22322.80316356932,26455.0,,22647.207824725814,19950.8483230032,22149.670329431712,22767.697984776907,22561.733749733918
store_30,2015-03-09,2015-02-16,18499.0,23433.0,21479.0,23261.890909090907,18162.5525511151,22322.80316356932,19676.0,,18162.5525511151,18333.60666053933,20654.785238228138,18920.549503694692,18587.354037473247
store_30,2015-03-16,2015-02-16,23410.0,23433.0,21479.0,23204.854545454546,23057.990754938328,22322.80316356932,24317.0,,23057.990754938328,19687.80692342317,22286.59797283588,23006.004879449298,22925.776746212698
store_30,2015-03-23,2015-02-16,20196.0,23433.0,21479.0,23147.81818181818,19360.10369543018,22322.80316356932,20816.0,,19360.10369543018,18651.246434402525,21053.968952999832,19917.330877566215,19648.644745895614
store_30,2015-03-30,2015-02-16,24046.0,23433.0,21479.0,23090.78181818182,24968.911182290154,22322.80316356932,26027.0,,24968.911182290154,20188.78516629161,22923.571448619823,24594.091601135915,24619.267753849697
store_30,2015-04-06,2015-02-16,16513.0,23433.0,21479.0,23033.745454545453,17451.45565899268,22322.80316356932,22763.0,,17451.45565899268,18640.42918244392,20417.752940854,18471.410193989504,17957.16757071556
store_30,2015-04-13,2015-02-16,24300.0,23433.0,21479.0,22976.70909090909,23555.19947820316,22322.80316356932,26391.0,,23555.19947820316,20022.530247525938,22452.334213924158,23479.01515744421,23366.411787690875
store_30,2015-05-25,2015-05-18,16977.0,23211.0,21356.875,23158.18699186992,17388.366852685976,20925.41558822633,19287.0,,17388.366852685976,17903.83491896889,19890.21914697077,18200.921571260234,17815.652627805994
store_30,2015-06-01,2015-05-18,24734.0,23211.0,21356.875,23105.37398373984,23654.291608980373,20890.593436475763,22506.0,,23654.291608980373,19246.30486131371,21967.253348485378,23319.699344325716,23366.66634720005
store_30,2015-06-08,2015-05-18,18837.0,23211.0,21356.875,23052.560975609755,18721.507375166544,20855.7712847252,15901.0,,18721.507375166544,17585.5306622145,20311.38455329725,19120.813029708286,18993.18886306782
store_30,2015-06-15,2015-05-18,23179.0,23211.0,21356.875,22999.747967479674,23203.57064514815,20820.949132974634,22110.0,,23203.57064514815,19100.306106514636,21793.79825937426,22938.170332060654,22963.313424179578
store_30,2015-06-22,2015-05-18,16864.0,23211.0,21356.875,22946.934959349594,17343.112653612734,20786.12698122407,17271.0,,17343.112653612734,17559.292799169485,19828.704878278935,18070.969279455217,17767.715278069052
store_30,2015-06-29,2015-05-18,24321.0,23211.0,21356.875,22894.121951219513,23774.562613213104,20751.30482947351,23137.0,,23774.562613213104,19303.552056272303,21960.914147562202,23427.87631579694,23465.420319259494
store_30,2015-07-06,2015-05-18,18510.0,23211.0,21356.875,22841.308943089432,19254.348921132932,20716.482677722943,18135.0,,19254.348921132932,17930.716505992186,20442.56886628529,19622.07060091441,19457.57004411059
store_30,2015-07-13,2015-05-18,23535.0,23211.0,21356.875,22788.49593495935,23276.182717167052,20681.66052597238,20744.0,,23276.182717167052,18865.459168299825,21771.572747713144,22928.223747417112,23019.83121937762
store_31,2013-05-27,2013-05-20,40655.0,28840.0,36593.25,28139.947368421053,40401.530469507445,38118.802236657284,42141.0,,40401.530469507445,30604.93286779797,38371.19423538824,39822.63804960042,40224.959615127256
store_31,2013-06-03,2013-05-20,42672.0,28840.0,36593.25,27439.894736842107,43530.19950244447,38118.802236657284,28885.0,,43530.19950244447,29058.163782277694,39414.083913033915,42209.3737711787,43171.94070218232
store_31,2013-06-10,2013-05-20,33846.0,28840.0,36593.25,26739.842105263157,34922.733114934665,38118.802236657284,42068.0,,34922.733114934665,29611.80392240787,36544.92845053065,34972.22264757287,35064.32676653976
store_31,2013-06-17,2013-05-20,42961.0,28840.0,36593.25,26039.78947368421,43513.28812518722,38118.802236657284,33041.0,,43513.28812518722,29449.44711936124,39408.4467872815,42280.00383616108,43156.01140176463
store_31,2013-06-24,2013-05-20,37259.0,28840.0,36593.25,25339.736842105263,37155.034912892545,38118.802236657284,41761.0,,37155.034912892545,29686.83199880787,37289.02904984994,36903.41013129825,37166.9944216753
store_31,2013-07-01,2013-05-20,44877.0,28840.0,36593.25,24639.684210526317,44240.47734724925,38118.802236657284,33120.0,,44240.47734724925,29364.601970633263,39650.84319463551,42896.60695383935,43840.971319725446
store_31,2013-07-08,2013-05-20,36011.0,28840.0,36593.25,23939.631578947367,36394.022936315996,38118.802236657284,40430.0,,36394.022936315996,29187.958107417235,37035.358390991096,36172.282277002465,36450.17590287909
store_31,2013-07-15,2013-05-20,47677.0,28840.0,36593.25,23239.57894736842,47572.018666928816,38118.802236657284,32719.0,,47572.018666928816,29583.2356929935,40761.35696786203,45792.909714311296,46979.043502011074
store_31,2013-08-26,2013-08-19,44596.0,32565.0,41150.5,32265.75,44881.73561104653,39080.311635665166,42141.0,,44881.73561104653,33154.8996066731,41704.18241557056,44067.09995261545,44604.55527821091
store_31,2013-09-02,2013-08-19,33693.0,32565.0,41150.5,31966.5,36199.10770876173,39080.311635665166,28885.0,,36199.10770876173,29978.059906346698,38809.97311480896,36064.02520779956,36426.144604343724
store_31,2013-09-09,2013-08-19,48402.0,32565.0,41150.5,31667.25,48634.612111341936,39080.311635665166,42068.0,,48634.612111341936,33595.09624957244,42955.141249002365,47357.74039630185,48139.494880960054
store_31,2013-09-16,2013-08-19,31342.0,32565.0,41150.5,31368.0,33812.09658550954,39080.311635665166,33041.0,,33812.09658550954,30145.272603024958,38014.30274039157,34063.00002801493,34177.751897809765
store_31,2013-09-23,2013-08-19,42116.0,32565.0,41150.5,31068.75,43153.80846998308,39080.311635665166,41761.0,,43153.80846998308,32682.767157949747,41128.206701882744,42513.97679636962,42976.97225459436
store_31,2013-09-30,2013-08-19,31905.0,32565.0,41150.5,30769.5,30417.758430550777,39080.311635665166,33120.0,,30417.758430550777,29586.152866602275,36882.85668873865,31066.216006569815,30980.529615610572
store_31,2013-10-07,2013-08-19,43347.0,32565.0,41150.5,30470.25,42858.95510953023,39080.311635665166,40430.0,,42858.95510953023,32365.00239217077,41029.92224839846,42207.87120772847,42699.24160697342
store_31,2013-10-14,2013-08-19,33572.0,32565.0,41150.5,30171.0,34523.213513660536,39080.311635665166,32719.0,,34523.213513660536,30029.860735617956,38251.3417164419,34658.449129525296,34847.5728714838
store_31,2013-11-25,2013-11-18,44424.0,43591.0,37997.25,43623.22222222222,39920.81606607183,38980.59452820163,42141.0,,39920.81606607183,35179.12611664224,38966.22019809115,40045.33177336253,39837.84853832511
store_31,2013-12-02,2013-11-18,58956.0,43591.0,37997.25,43655.444444444445,55005.8536130163,38980.59452820163,28885.0,,55005.8536130163,35445.02036938034,43994.56604707264,52970.32517033596,54046.868374030964
store_31,2013-12-09,2013-11-18,40472.0,43591.0,37997.25,43687.666666666664,39989.71722175458,38980.59452820163,42068.0,,39989.71722175458,35187.74691666041,38989.18724998541,40105.211021742194,39902.74846878617
store_31,2013-12-16,2013-11-18,72773.0,43591.0,37997.25,43719.88888888889,69974.62968509502,38980.59452820163,33041.0,,69974.62968509502,38186.33758602651,48984.15807109888,66259.24292420482,68146.37826669858
store_31,2013-12-23,2013-11-18,38510.0,43591.0,37997.25,43752.11111111111,36852.38015187372,38980.59452820163,41761.0,,36852.38015187372,34704.90511302664,37943.40822669178,37336.471791833435,36947.60271469012
store_31,2013-12-30,2013-11-18,30183.0,43591.0,37997.25,43784.333333333336,31478.928126800714,38980.59452820163,33120.0,,31478.928126800714,32707.44371261938,36152.25755166745,32375.8652028958,31886.197585742244
store_31,2014-01-06,2013-11-18,43117.0,43591.0,37997.25,43816.555555555555,42036.04917392812,38980.59452820163,40430.0,,42036.04917392812,35264.4927510979,39671.29790070992,41865.09097352294,41830.245911758204
store_31,2014-01-13,2013-11-18,33270.0,43591.0,37997.25,43848.77777777778,34460.399478213425,38980.59452820163,32719.0,,34460.399478213425,33085.28882631326,37146.08133547168,34990.82488476311,34694.529049285266
store_31,2014-02-24,2014-02-17,36310.0,43603.0,39130.75,43628.206896551725,37183.07935278848,40025.17298400133,32719.0,,37183.07935278848,33755.60131904879,38779.6674455966,37442.8163025788,37322.32344697732
store_31,2014-03-03,2014-02-17,45167.0,43603.0,39130.75,43653.41379310345,45309.57803971001,40025.17298400133,41255.0,,45309.57803971001,36139.55925954497,41488.50034123711,44825.09476776436,44976.90041955466
store_31,2014-03-10,2014-02-17,35326.0,43603.0,39130.75,43678.620689655174,35822.68622052797,40025.17298400133,37488.0,,35822.68622052797,34249.74712774064,38326.20306817643,36373.76869749992,36040.93101155956
store_31,2014-03-17,2014-02-17,44032.0,43603.0,39130.75,43703.8275862069,44581.48030695086,40025.17298400133,45243.0,,44581.48030695086,36612.46155387987,41245.80109698406,44291.75131367328,44291.08474989444
store_31,2014-03-24,2014-02-17,37886.0,43603.0,39130.75,43729.03448275862,37796.214285638285,40025.17298400133,51942.0,,37796.214285638285,36603.73882177118,38984.04575654653,38498.49798921703,37899.85243195434
store_31,2014-03-31,2014-02-17,47537.0,43603.0,39130.75,43754.24137931035,47034.0200383501,40025.17298400133,29097.0,,47034.0200383501,34663.45491452311,42063.31434078381,46019.75774233842,46601.200689802536
store_31,2014-04-07,2014-02-17,36976.0,43603.0,39130.75,43779.44827586207,35631.0815540124,40025.17298400133,42935.0,,35631.0815540124,35014.921830553685,38262.334846004575,36352.628112415776,35860.45320375424
store_31,2014-04-14,2014-02-17,50560.0,43603.0,39130.75,43804.65517241379,52601.404442498475,40025.17298400133,30925.0,,52601.404442498475,35727.140371273366,43919.1091421666,50970.37980515835,51845.27616428269
store_31,2014-05-26,2014-05-19,37785.0,46370.0,42633.375,46429.56338028169,36734.5473583046,40293.918300949124,40655.0,,36734.5473583046,36159.4862913622,39887.280219751236,37469.74735865757,37008.73445734917
store_31,2014-06-02,2014-05-19,54046.0,46370.0,42633.375,46489.126760563384,51678.95289491262,40293.918300949124,42672.0,,51678.95289491262,38591.0532794893,44868.748731953914,50679.91646905016,51085.28905933007
store_31,2014-06-09,2014-05-19,34728.0,46370.0,42633.375,46548.69014084507,34226.95608345352,40293.918300949124,33846.0,,34226.95608345352,34845.5627893211,39051.41646146755,35082.463515991745,34646.76392507039
store_31,2014-06-16,2014-05-19,43764.0,46370.0,42633.375,46608.25352112676,43576.99630696265,40293.918300949124,42961.0,,43576.99630696265,37491.93473271979,42168.09653597059,43557.90487717825,43453.82897791138
store_31,2014-06-23,2014-05-19,36510.0,46370.0,42633.375,46667.81690140845,35560.59245335477,40293.918300949124,37259.0,,35560.59245335477,35540.671807958905,39495.9619181013,36349.88581957603,35902.95341578756
store_31,2014-06-30,2014-05-19,48835.0,46370.0,42633.375,46727.380281690144,47892.4418939553,40293.918300949124,44877.0,,47892.4418939553,38399.15935379922,43606.57839830147,47410.09237629516,47518.66817732777
store_31,2014-07-07,2014-05-19,38198.0,46370.0,42633.375,46786.94366197183,40279.74163188778,40293.918300949124,36011.0,,40279.74163188778,36053.56837068696,41069.011644278966,40472.82234707247,40348.05234754412
store_31,2014-07-14,2014-05-19,48361.0,46370.0,42633.375,46846.50704225352,47556.692150028044,40293.918300949124,47677.0,,47556.692150028044,38768.21321331867,43494.66181699239,47191.60718950788,47202.41607941622
store_31,2014-08-25,2014-08-18,35907.0,45941.0,45109.75,45986.23809523809,37516.27697012942,44058.6901083874,44596.0,,37516.27697012942,37601.136453393556,42228.239026172276,38415.994373527516,37926.52816780764
store_31,2014-09-01,2014-08-18,48296.0,45941.0,45109.75,46031.47619047619,47931.28104883716,44134.05152125607,33693.0,,47931.28104883716,37548.65125150992,45725.027523364406,47295.31668423935,47738.91493402637
store_31,2014-09-08,2014-08-18,36968.0,45941.0,45109.75,46076.71428571428,38703.99979365578,44209.41293412473,48402.0,,38703.99979365578,38348.98243049925,42674.387575926834,39569.07566424673,39049.68239308221
store_31,2014-09-15,2014-08-18,49134.0,45941.0,45109.75,46121.95238095238,53214.67259364549,44284.7743469934,31342.0,,53214.67259364549,38002.021331655895,47536.39898021296,51889.03239098196,52719.89436656821
store_31,2014-09-22,2014-08-18,34640.0,45941.0,45109.75,46167.19047619047,36804.4961676142,44360.13575986207,42116.0,,36804.4961676142,37214.08177195239,42091.460642492086,37734.65339177978,37264.89146258804
store_31,2014-09-29,2014-08-18,45198.0,45941.0,45109.75,46212.42857142857,45266.01998862468,44435.497172730735,31905.0,,45266.01998862468,36981.385104683424,44937.08905378514,44912.88985961417,45237.24040033597
store_31,2014-10-06,2014-08-18,48407.0,45941.0,45109.75,46257.666666666664,49104.77456937966,44510.8585855994,43347.0,,49104.77456937966,39181.578545949385,46241.794384993016,48600.93385815547,48855.27337259357
store_31,2014-10-13,2014-08-18,33669.0,45941.0,45109.75,46302.90476190476,35013.48556070938,44586.21999846807,33572.0,,35013.48556070938,35789.33718872603,41569.81851972581,35938.23171486136,35584.49554644395
store_31,2014-11-24,2014-11-17,55789.0,37936.0,41988.625,37892.64948453608,54083.73556577311,40916.2292668867,44424.0,,54083.73556577311,36748.74847388513,45662.86327755327,52513.76703254154,53350.0085771508
store_31,2014-12-01,2014-11-17,63441.0,37936.0,41988.625,37849.298969072166,60964.24472212748,40916.2292668867,58956.0,,60964.24472212748,39801.48542258376,47956.36632967139,58958.34151716433,59830.95307451453
store_31,2014-12-08,2014-11-17,44405.0,37936.0,41988.625,37805.948453608245,41866.3062277974,40916.2292668867,40472.0,,41866.3062277974,34426.44413547034,41590.386831561365,41651.829905387705,41842.06931850478
store_31,2014-12-15,2014-11-17,73471.0,37936.0,41988.625,37762.59793814433,69265.12708234052,40916.2292668867,72773.0,,69265.12708234052,42948.797041053076,50723.32711640907,66633.31407561948,67649.78691851902
store_31,2014-12-22,2014-11-17,46325.0,37936.0,41988.625,37719.24742268041,45501.18768739742,40916.2292668867,38510.0,,45501.18768739742,34653.04133956636,42802.013984761375,44797.452436441454,45265.86608395317
store_31,2014-12-29,2014-11-17,32707.0,37936.0,41988.625,37675.8969072165,30248.609841492187,40916.2292668867,30183.0,,30248.609841492187,31278.337287942195,37717.82136945963,31147.54674072945,30899.035342984054
store_31,2015-01-05,2014-11-17,44852.0,37936.0,41988.625,37632.54639175258,44012.489897757965,40916.2292668867,43117.0,,44012.489897757965,35086.12722234246,42305.78138821489,43608.618924346054,43863.61989420849
